0.00558239500000000	-0.00173877900000000	-0.000640603000000000	1
0.0138415830000000	-0.00465336800000000	-0.00189742800000000	1
0.0277513520000000	-0.00966129700000000	-0.00393365600000000	1
0.0504525080000000	-0.0176272760000000	-0.00692251200000000	1
0.0842632620000000	-0.0291364930000000	-0.0114094590000000	1
0.132267248000000	-0.0455270140000000	-0.0175095630000000	1
0.197933052000000	-0.0679433890000000	-0.0254776860000000	1
0.284290102000000	-0.0972121020000000	-0.0356316650000000	1
0.395147644000000	-0.134891682000000	-0.0480994940000000	1
0.533181339000000	-0.181574431000000	-0.0631340260000000	1
0.701283268000000	-0.238300847000000	-0.0804494720000000	1
0.901234406000000	-0.305855001000000	-0.100047318000000	1
1.13415855600000	-0.384535584000000	-0.121784118000000	1
1.40034078300000	-0.474311583000000	-0.144799247000000	1
1.69871774600000	-0.575390715000000	-0.168938018000000	1
2.02742778900000	-0.686786766000000	-0.193319566000000	1
2.38338539100000	-0.807949860000000	-0.217368589000000	1
2.76256247000000	-0.937538159000000	-0.240168503000000	1
3.16009739900000	-1.07412491200000	-0.260949791000000	1
3.57069972200000	-1.21621979500000	-0.278764440000000	1
3.98865445700000	-1.36194235700000	-0.293172165000000	1
3.98865445700000	-1.36194235700000	-0.293172165000000	1
-6.21012843600000	2.63725508500000	1.32569745000000	1
-6.21012843600000	2.63725508500000	1.33116551200000	1
-4.04258350200000	2.03163535500000	1.33116551200000	1
-3.48294104500000	1.43272006000000	0.423330610000000	1
-3.22161148200000	-0.0914529340000000	0.407668004000000	1
-1.95575419600000	-0.0914529340000000	-0.0235327410000000	1
-1.18021286800000	-0.204877854000000	-0.439774826000000	1
0.301853070000000	0.160469820000000	-0.439774826000000	1
0.505951337000000	-0.0663641900000000	-0.411410899000000	1
0.764229652000000	-0.0663641900000000	-0.354531997000000	1
0.966731874000000	-0.0663641900000000	-0.329006738000000	1
0.966731874000000	0.302136929000000	-0.329006738000000	1
0.966731874000000	0.302136929000000	-0.329006738000000	1
1.00818086700000	0.302136929000000	-0.280139742000000	1
0.854337467000000	0.327990793000000	-0.280139742000000	1
0.679944503000000	0.773504746000000	-0.277300449000000	1
0.336762457000000	0.827999633000000	0.169517511000000	1
-0.0223986130000000	0.871475416000000	0.169517511000000	1
-0.397808429000000	0.924235708000000	0.145867168000000	1
-1.25775535600000	1.45154587100000	0.0702295190000000	1
-2.09876610800000	1.45154587100000	0.0193097690000000	1
-2.13579335700000	0.261158483000000	0.0193097690000000	1
-3.94735292500000	-0.279267978000000	-1.44029434900000	1
-3.94735292500000	-1.45859272200000	-1.44029434900000	1
-1.16261824200000	-1.45859272200000	-1.10993534300000	1
0.634459081000000	-0.921101063000000	-0.329210443000000	1
0.634459081000000	-0.854631178000000	0.0591830300000000	1
-0.403355379000000	-0.739638543000000	-0.0184074560000000	1
-0.403355379000000	0.140057033000000	0.0591830300000000	1
-0.0396611620000000	-0.186553411000000	0.840623368000000	1
0.00965957000000000	0.241385048000000	0.840623368000000	1
1.29162096500000	-0.186553411000000	1.11578874400000	1
1.32025053700000	-0.119996637000000	1.06745865000000	1
2.21202357100000	-0.580263332000000	1.06745865000000	1
2.21594170400000	-0.119996637000000	0.561984703000000	1
2.21594170400000	-0.580263332000000	0.0674677990000000	1
1.81091930200000	-0.128849001000000	0.0509778700000000	1
1.40028723000000	-0.142270677000000	0.0509778700000000	1
0.617950259000000	-0.142270677000000	0.0542794250000000	1
0.0699146550000000	-0.157754876000000	0.0542794250000000	1
0.328278589000000	-0.191139165000000	0.0739962020000000	1
-0.0518683220000000	-0.191139165000000	0.147516396000000	1
0.0272952450000000	0.244539662000000	0.199841532000000	1
-0.0518683220000000	0.244539662000000	0.261198581000000	1
